id,customer_id,channel,date,interaction_type
4911,44,Web,2024-06-28,Upsell
4912,851,Social,2024-07-16,Support
4913,137,Phone,2025-04-26,Inquiry
4914,447,Chat,2024-08-18,Feedback
4915,389,Email,2024-07-23,Support
4916,617,Chat,2024-08-20,Upsell
4917,514,Social,2024-04-23,Upsell
4918,113,Email,2024-06-17,Upsell
4919,132,Email,2024-07-15,Inquiry
4920,760,Email,2025-02-25,Feedback
4921,664,Email,2025-01-15,Upsell
4922,191,Phone,2024-08-22,Feedback
4923,986,Chat,2024-02-16,Support
4924,170,Email,2025-04-06,Support
4925,4,Email,2025-02-15,Inquiry
4926,786,Web,2024-02-07,Inquiry
4927,957,Web,2025-04-16,Support
4928,172,Social,2025-05-10,Upsell
4929,230,Web,2024-08-01,Support
4930,664,Email,2024-06-02,Inquiry
4931,222,Chat,2024-01-08,Feedback
4932,87,Phone,2024-01-05,Inquiry
4933,50,Chat,2025-02-06,Support
4934,442,Phone,2024-10-24,Upsell
4935,392,Phone,2024-03-10,Inquiry
4936,522,Social,2024-07-06,Support
4937,967,Chat,2024-12-05,Feedback
4938,455,Phone,2025-01-06,Inquiry
4939,268,Phone,2024-08-05,Upsell
4940,545,Social,2025-04-16,Upsell
4941,515,Social,2024-06-01,Feedback
4942,693,Email,2025-03-23,Upsell
4943,549,Chat,2025-04-13,Support
4944,67,Chat,2024-11-30,Feedback
4945,114,Phone,2024-01-06,Support
4946,303,Email,2025-05-22,Feedback
4947,712,Phone,2024-10-20,Support
4948,400,Phone,2024-12-18,Feedback
4949,943,Web,2025-05-20,Upsell
4950,139,Web,2024-04-06,Inquiry
4951,898,Web,2025-02-05,Feedback
4952,826,Email,2024-06-10,Inquiry
4953,504,Phone,2025-03-06,Feedback
4954,756,Web,2024-10-19,Upsell
4955,539,Social,2024-06-14,Upsell
4956,773,Chat,2024-03-16,Inquiry
4957,755,Phone,2024-06-04,Feedback
4958,858,Chat,2025-06-07,Upsell
4959,609,Email,2024-03-29,Inquiry
4960,290,Web,2024-02-06,Inquiry
4961,686,Social,2025-01-16,Feedback
4962,762,Web,2024-03-18,Support
4963,326,Chat,2024-01-03,Feedback
4964,199,Phone,2025-02-22,Inquiry
4965,869,Email,2024-06-26,Upsell
4966,570,Web,2024-07-27,Feedback
4967,582,Phone,2025-01-03,Upsell
4968,301,Email,2024-03-29,Inquiry
4969,286,Web,2024-10-09,Feedback
4970,158,Web,2024-04-22,Feedback
4971,328,Phone,2024-05-02,Upsell
4972,494,Email,2024-07-05,Inquiry
4973,409,Web,2025-06-24,Support
4974,986,Social,2024-05-29,Feedback
4975,123,Web,2025-05-19,Inquiry
4976,443,Web,2025-01-19,Feedback
4977,102,Email,2024-05-24,Inquiry
4978,640,Chat,2024-03-17,Feedback
4979,614,Chat,2024-08-11,Upsell
4980,707,Web,2025-04-10,Support
4981,88,Chat,2025-02-10,Inquiry
4982,223,Phone,2024-04-26,Feedback
4983,264,Web,2024-02-21,Inquiry
4984,535,Social,2025-05-27,Upsell
4985,281,Social,2024-04-15,Support
4986,86,Chat,2024-04-13,Inquiry
4987,26,Phone,2025-06-03,Feedback
4988,913,Phone,2024-10-02,Support
4989,785,Web,2024-09-02,Support
4990,975,Phone,2025-06-24,Upsell
4991,218,Phone,2025-02-03,Inquiry
4992,585,Chat,2024-10-31,Support
4993,703,Web,2024-10-26,Support
4994,555,Web,2025-03-03,Feedback
4995,771,Social,2024-07-04,Upsell
4996,737,Social,2024-08-21,Inquiry
4997,488,Web,2024-06-24,Feedback
4998,929,Social,2025-01-04,Upsell
4999,711,Social,2025-05-03,Inquiry
5000,46,Phone,2024-08-07,Upsell
